id,company_id,Brand,number_bus,number_passenger,status,purchase_date,purchase_price,lifespan_years,bus_consumption,fuel_consumption
f84804f7-b4ed-4829-9f6f-59b7d8ae11ce,267ebd23-564b-4f95-a62a-f0c69c642f72,Parker-Cochran,R21917,30,available,2020-08-06,43393,5,8,8
910de040-3c57-41e9-b9bd-f74182098c26,267ebd23-564b-4f95-a62a-f0c69c642f72,Pena Inc,J10559,30,available,2021-12-22,16958,6,8,5
60e8ca9f-0e49-4aa4-8ef0-64d3b6f6b4d8,267ebd23-564b-4f95-a62a-f0c69c642f72,Sanchez-Owens,K65669,30,available,2022-07-25,79262,10,7,8
43224b36-034c-4806-b4c5-fc23143f03a3,267ebd23-564b-4f95-a62a-f0c69c642f72,Farmer-Myers,I85039,30,available,2024-01-14,19497,10,7,6
3d4972d5-c5bd-4f54-ba6e-717eb9cfb1a0,267ebd23-564b-4f95-a62a-f0c69c642f72,Smith-Daniels,T41511,30,available,2020-09-24,14898,9,9,6
fb9644ac-e918-410c-a7e4-4aa8d7f1fca7,267ebd23-564b-4f95-a62a-f0c69c642f72,Sweeney-Martinez,Z33026,30,available,2022-04-27,77690,10,8,5
060cf225-0894-4484-a85e-0a2c6f45a0ad,267ebd23-564b-4f95-a62a-f0c69c642f72,Morris Inc,J12972,30,available,2022-03-11,34594,8,6,7
b61e0814-3ff8-4edb-9579-686cd27fb63b,267ebd23-564b-4f95-a62a-f0c69c642f72,Jones-Lewis,L75747,30,available,2022-07-29,47391,5,6,9
648437de-2026-4f2c-89df-8b4377ebc57c,267ebd23-564b-4f95-a62a-f0c69c642f72,Hood-Johnson,B97921,30,available,2023-11-03,50056,9,6,9
010afb64-17fa-4709-a9c4-56aba0c7b84e,267ebd23-564b-4f95-a62a-f0c69c642f72,Duran and Sons,X81551,30,available,2024-09-01,45822,9,5,9
7fb70ea2-859d-45fd-b6a2-4ce9379b43a6,267ebd23-564b-4f95-a62a-f0c69c642f72,"Johnson, Johnston and Cooke",U95215,30,available,2023-01-29,74776,8,6,6
88f6b4c1-030e-42cc-8fe5-1c1831bbe3ff,267ebd23-564b-4f95-a62a-f0c69c642f72,Silva-Bell,F83931,30,available,2024-04-10,71211,6,8,6
f24f0a2b-29d3-4514-ae8c-73229dc76b2b,267ebd23-564b-4f95-a62a-f0c69c642f72,Moore Group,P21511,30,available,2021-12-22,36994,9,6,8
93d8d29f-161a-474b-ad42-f527151c7312,267ebd23-564b-4f95-a62a-f0c69c642f72,Thompson-Allen,L44200,30,available,2024-06-30,79986,6,9,5
170f94d2-ffba-44a4-9cba-8bd838ffa977,267ebd23-564b-4f95-a62a-f0c69c642f72,"Moore, Jackson and Morris",H02122,30,available,2022-04-12,41233,9,8,7
ec2511e2-254e-4b0e-b0cf-ddfab0d4e537,267ebd23-564b-4f95-a62a-f0c69c642f72,Hart-Beltran,D26286,30,available,2023-03-27,68789,9,10,5
582f1ce6-b803-4889-80c8-1d054ff0db73,267ebd23-564b-4f95-a62a-f0c69c642f72,Nash-Franklin,R78105,30,available,2021-08-03,17147,10,9,9
28faf6bd-9afa-4824-824e-ddcc63ea22d9,267ebd23-564b-4f95-a62a-f0c69c642f72,"Cline, Mathews and Scott",A85057,30,available,2020-10-19,16444,8,9,6
38bcb03f-354a-4308-a694-1bdf8e6605ee,267ebd23-564b-4f95-a62a-f0c69c642f72,"Rogers, Contreras and Brown",S26752,30,available,2024-08-31,69658,5,8,8
4f746762-11f8-40c3-b7eb-c122ebcf5b31,267ebd23-564b-4f95-a62a-f0c69c642f72,Martin-Schultz,Q11706,30,available,2022-02-01,98356,7,6,8
b2d67176-30c8-41f5-b5e5-6b7381f8d5ee,267ebd23-564b-4f95-a62a-f0c69c642f72,Smith Ltd,P50040,30,available,2022-07-21,53082,6,8,10
c1a94c9b-00f4-4886-a191-4a208db09f41,267ebd23-564b-4f95-a62a-f0c69c642f72,"Reyes, Moss and Flores",N77717,30,available,2024-09-06,23638,6,7,6
209a5090-6710-4ca8-befe-b2ea92405f0e,267ebd23-564b-4f95-a62a-f0c69c642f72,"Hunter, Pham and Osborne",C37843,30,available,2021-01-26,50072,9,5,6
220e81b1-e378-4665-8539-121a9ced35c0,267ebd23-564b-4f95-a62a-f0c69c642f72,Peck-King,W79316,30,available,2021-08-14,86179,5,10,5
db6925a0-3e75-44f1-a558-009c15eb1669,267ebd23-564b-4f95-a62a-f0c69c642f72,"Castro, Dominguez and Price",T39978,30,available,2021-07-13,94038,8,10,10
5e594611-7bfa-4621-a4c7-c0cd30ccdcb5,267ebd23-564b-4f95-a62a-f0c69c642f72,Lewis LLC,F03608,30,available,2022-02-08,84112,7,5,8
014df1bb-cb5b-4d1e-aab6-40569d5ee463,267ebd23-564b-4f95-a62a-f0c69c642f72,Mccoy-Anderson,P40976,30,available,2019-11-03,95764,6,6,8
9f5cb58a-5194-4cb1-b6cb-e68750ecc2dd,267ebd23-564b-4f95-a62a-f0c69c642f72,Faulkner-Rhodes,S34237,30,available,2022-12-09,57211,10,8,5
bc677ce1-959a-4465-81b5-250919299869,267ebd23-564b-4f95-a62a-f0c69c642f72,Holt-Wright,Q94353,30,available,2023-05-17,72631,5,7,5
1c98e94c-298a-47eb-bf32-d2b1d7693547,267ebd23-564b-4f95-a62a-f0c69c642f72,"Velez, Soto and Odonnell",H17748,30,available,2021-02-20,25764,5,8,5
05601e0c-5095-413a-a678-eb2cdb3d8cf3,267ebd23-564b-4f95-a62a-f0c69c642f72,"Mcpherson, Taylor and Rodriguez",G44904,30,available,2020-03-08,59724,10,8,6
d114a2d7-a125-4f78-a9b1-b33c0f27a8d6,267ebd23-564b-4f95-a62a-f0c69c642f72,Williams-Page,L20372,30,available,2020-03-07,55931,10,10,8
16c0d8f1-9314-48f3-955d-72555eb4609a,267ebd23-564b-4f95-a62a-f0c69c642f72,Lucas and Sons,Y58610,30,available,2022-11-10,76843,7,8,5
82bf9b2a-19be-429f-9ea3-412b73d79211,267ebd23-564b-4f95-a62a-f0c69c642f72,Johnson Group,H73852,30,available,2023-01-06,83221,7,10,8
d9ac9fbd-13db-4e59-a3a3-e5c2d8fab04c,267ebd23-564b-4f95-a62a-f0c69c642f72,Hebert PLC,Q17156,30,available,2021-11-06,71433,6,5,5
b6d4d658-24d4-4df4-bb3b-d27424b5e493,267ebd23-564b-4f95-a62a-f0c69c642f72,Smith LLC,W38098,30,available,2023-02-16,12878,10,5,5
195c2fc6-6697-4ac9-b795-ad31547543aa,267ebd23-564b-4f95-a62a-f0c69c642f72,Hunter LLC,M27257,30,available,2024-02-24,94566,7,9,8
b8ad1ef3-587b-4bc6-a4a4-607562834114,267ebd23-564b-4f95-a62a-f0c69c642f72,"Conley, Lucero and Johnson",J60313,30,available,2021-07-09,73832,5,5,7
0e100f0b-ed6d-4f26-93b5-efcfbd2a9991,267ebd23-564b-4f95-a62a-f0c69c642f72,"Foley, Ortiz and Alvarez",G99766,30,available,2024-08-25,10353,10,7,9
dedaaf41-cad1-42eb-94a6-41ec5ea757de,267ebd23-564b-4f95-a62a-f0c69c642f72,"Mclaughlin, Hardy and Erickson",Y14916,30,available,2023-11-04,10706,7,9,6
303c65e1-e658-4cf5-b93b-0486c76791b0,267ebd23-564b-4f95-a62a-f0c69c642f72,Cummings Ltd,K56176,30,available,2024-08-20,22256,9,8,6
719972fa-f637-43d0-a97f-1c937c6737ee,267ebd23-564b-4f95-a62a-f0c69c642f72,Russell-Roberts,B30020,30,available,2020-10-10,28277,6,6,8
46f48a1c-5f9f-46fb-8a4c-1dad77407af5,267ebd23-564b-4f95-a62a-f0c69c642f72,Williams LLC,U27818,30,available,2021-10-09,92341,5,10,10
4e05977d-0384-4177-9abc-a136e7a6fd82,267ebd23-564b-4f95-a62a-f0c69c642f72,Howard Ltd,N58656,30,available,2024-03-20,18197,10,5,7
7b0a28c8-7762-415f-816e-159c08da075a,267ebd23-564b-4f95-a62a-f0c69c642f72,Eaton-Owens,T02008,30,available,2023-11-23,49497,8,7,9
2ee97824-55b2-425a-9de8-2f0484d6087d,267ebd23-564b-4f95-a62a-f0c69c642f72,"Acosta, Campbell and Eaton",C76410,30,available,2022-02-20,42473,6,7,7
15826ff4-3aaf-4fa7-98b7-d47d3ba73b49,267ebd23-564b-4f95-a62a-f0c69c642f72,"Lam, Donaldson and Johnson",E26208,30,available,2023-07-24,79931,6,5,6
d185a176-41a5-4255-90a1-0d9a101b56ab,267ebd23-564b-4f95-a62a-f0c69c642f72,"Shepherd, Reed and Brewer",Q20658,30,available,2020-09-20,10208,8,5,5
21d019ba-c3ac-4f16-9496-d6e0976f3a9d,267ebd23-564b-4f95-a62a-f0c69c642f72,"Joseph, Weiss and Harrington",H86190,30,available,2024-04-27,48993,9,7,10
015ef7b9-b297-4654-8987-dad57ccd15ba,267ebd23-564b-4f95-a62a-f0c69c642f72,Ruiz-Weeks,L24612,30,available,2022-05-09,35294,6,6,5
46003639-01a1-4ffd-b0d1-81294b644e63,267ebd23-564b-4f95-a62a-f0c69c642f72,"Lewis, Taylor and Hill",S58592,30,available,2024-06-19,25482,5,10,9
914b631c-4990-4568-a1a1-7d8d34ccab3d,267ebd23-564b-4f95-a62a-f0c69c642f72,Curtis-Payne,M26981,30,available,2023-01-14,43899,5,7,10
d3a94624-f5b9-4f40-9ca0-5a2e6ecd7cff,267ebd23-564b-4f95-a62a-f0c69c642f72,Chan-Townsend,R30904,30,available,2023-04-05,74163,6,9,5
97e57b7f-5cc5-406f-a836-925a6a719653,267ebd23-564b-4f95-a62a-f0c69c642f72,Peters PLC,A85265,30,available,2020-01-24,35841,10,9,9
41b8ed83-effa-473d-916a-90726851fa83,267ebd23-564b-4f95-a62a-f0c69c642f72,Newton-Newton,P32834,30,available,2024-03-05,56585,10,8,7
497b520c-8dd5-4aad-a2d2-6c98459d0250,267ebd23-564b-4f95-a62a-f0c69c642f72,"Warren, Hayes and White",D79916,30,available,2021-06-02,89155,9,9,8
09ac1f0d-daf9-433e-9716-26a151641164,267ebd23-564b-4f95-a62a-f0c69c642f72,Davis PLC,D26137,30,available,2024-01-01,88941,8,9,9
966daa44-1a85-4740-9219-729efd3e1df8,267ebd23-564b-4f95-a62a-f0c69c642f72,Turner Inc,L89271,30,available,2021-10-08,10251,9,7,5
30ba5b7f-b3c6-48d3-9fbe-860c8983f621,267ebd23-564b-4f95-a62a-f0c69c642f72,Phillips Ltd,Z84363,30,available,2020-11-03,96968,9,7,9
e894a983-b12a-40d6-b6ff-c33859a301e0,267ebd23-564b-4f95-a62a-f0c69c642f72,Bailey Inc,G63835,30,available,2021-01-08,13971,9,8,10
dd58d470-fb78-4d70-ad3b-ea586e7c3a6d,267ebd23-564b-4f95-a62a-f0c69c642f72,"Miller, Sherman and Sutton",V81734,30,available,2023-01-11,35096,10,10,7
396aa773-c5fc-48ad-9d6d-2dc5a1deff6f,267ebd23-564b-4f95-a62a-f0c69c642f72,"Schmidt, Thornton and Burnett",N76169,30,available,2022-06-05,53183,7,7,5
74a64e16-2cf4-4f9b-94e1-93610b077011,267ebd23-564b-4f95-a62a-f0c69c642f72,"Chavez, Salazar and Allen",K38986,30,available,2022-10-14,36555,6,7,5
f140b614-5c07-4867-bee4-13dab41a72c1,267ebd23-564b-4f95-a62a-f0c69c642f72,Knight-Douglas,T12393,30,available,2024-01-11,29883,10,7,5
241a3015-2710-4733-8f3b-eb4168c8071d,267ebd23-564b-4f95-a62a-f0c69c642f72,"Foster, Weaver and Smith",Z77073,30,available,2020-03-27,20815,5,9,6
962bb50f-9d55-453d-8926-5b501c95cf39,267ebd23-564b-4f95-a62a-f0c69c642f72,Collins-Mathews,E87074,30,available,2022-02-11,89848,7,9,7
26b04852-1356-45c7-9c10-db8a29eb5da9,267ebd23-564b-4f95-a62a-f0c69c642f72,Boone-Turner,M67418,30,available,2022-07-07,61032,10,5,9
7437b246-2d3a-4913-a71a-baf46c6fad35,267ebd23-564b-4f95-a62a-f0c69c642f72,"Hunter, Miller and Smith",B03334,30,available,2024-03-16,94464,5,5,5
e9ddda50-8cdf-407a-9bff-63fcce32347b,267ebd23-564b-4f95-a62a-f0c69c642f72,Davis and Sons,D32309,30,available,2023-08-31,72954,5,9,7
d656a97b-6d82-4ae7-8aa1-2e7597377707,267ebd23-564b-4f95-a62a-f0c69c642f72,Jones Group,V24326,30,available,2021-07-03,32871,5,10,9
73d7e3d2-811e-4227-9cc8-40b14f2b2bc2,267ebd23-564b-4f95-a62a-f0c69c642f72,Ramirez and Sons,O53784,30,available,2023-06-07,31870,7,8,8
644904a2-72e6-4ede-b214-f5c4c5b6fda7,267ebd23-564b-4f95-a62a-f0c69c642f72,Larson-Mercado,W74802,30,available,2021-01-08,76456,8,5,10
9f71250d-413f-4436-a7dd-65fda930131a,267ebd23-564b-4f95-a62a-f0c69c642f72,"Smith, Miller and Kane",Y63574,30,available,2020-01-02,54105,8,8,8
a5b5ecea-f93a-464e-a24b-dedfb60fb41a,267ebd23-564b-4f95-a62a-f0c69c642f72,"Craig, Martin and Gordon",G91848,30,available,2020-05-02,68946,6,10,9
b9a94ad2-7ed5-4572-85b0-062527267211,267ebd23-564b-4f95-a62a-f0c69c642f72,"Hall, Smith and Webb",S54479,30,available,2024-08-30,54020,9,6,5
81f66895-9f22-4e86-8e12-93b534773e3b,267ebd23-564b-4f95-a62a-f0c69c642f72,Harrington-Tran,M93717,30,available,2022-12-06,25053,8,6,8
52acf34a-4f08-4823-aa4a-e13ee9df6043,267ebd23-564b-4f95-a62a-f0c69c642f72,Parker-Taylor,B26013,30,available,2022-02-02,70230,7,7,9
9d016f98-d7cc-4bbb-b078-80e6afa03542,267ebd23-564b-4f95-a62a-f0c69c642f72,Lam-Wagner,R50350,30,available,2021-09-17,14971,6,5,7
138c9320-62c1-4fc6-b915-aa73c1838699,267ebd23-564b-4f95-a62a-f0c69c642f72,Freeman and Sons,H43918,30,available,2022-09-07,89477,7,7,8
2446bcaa-9bc9-4a6e-9cb7-96b5dd0a4c6f,267ebd23-564b-4f95-a62a-f0c69c642f72,Young-Blair,P37921,30,available,2021-07-23,64237,6,10,6
011dd9cb-b2dd-44cd-821d-51c71b85d4fd,267ebd23-564b-4f95-a62a-f0c69c642f72,Marshall-Wright,Q00141,30,available,2020-08-21,88780,9,10,7
82bc5563-0647-4e32-af34-6e860d1dd013,267ebd23-564b-4f95-a62a-f0c69c642f72,"Dean, Olson and Hunt",T80535,30,available,2023-05-06,65922,6,8,7
9e6763e6-9bce-4cb4-a9e4-72907712a060,267ebd23-564b-4f95-a62a-f0c69c642f72,Riley-Price,I89831,30,available,2023-02-18,83014,8,8,7
1fb10108-3997-451d-ac4a-523cba028279,267ebd23-564b-4f95-a62a-f0c69c642f72,Davis Inc,D41987,30,available,2022-09-08,72634,6,6,6
3245f1f5-6776-4b6c-82a7-f14b0d47b297,267ebd23-564b-4f95-a62a-f0c69c642f72,Dunn Inc,V50545,30,available,2024-01-28,39732,6,5,7
2d335f93-a4ef-48f9-bca4-aa1528d00848,267ebd23-564b-4f95-a62a-f0c69c642f72,"Bauer, Golden and White",U20634,30,available,2022-04-09,56885,7,6,5
f6a7a5d4-2f11-459b-ae81-17efe7bb6d06,267ebd23-564b-4f95-a62a-f0c69c642f72,"Johnson, Ray and Meyers",R38584,30,available,2023-05-22,20500,5,5,5
b97368c6-1a4d-43b3-9034-38ab4483b790,267ebd23-564b-4f95-a62a-f0c69c642f72,Cain PLC,C57886,30,available,2021-12-31,16585,7,6,8
9628f755-3a7d-4bd2-9a8d-afe8b4498a4f,267ebd23-564b-4f95-a62a-f0c69c642f72,Sweeney Ltd,B92243,30,available,2020-09-04,62273,8,10,7
91689a46-bbbc-4c9c-85eb-baeafcc9f84d,267ebd23-564b-4f95-a62a-f0c69c642f72,"Garza, Carter and Giles",F01161,30,available,2020-09-06,12828,7,10,7
97aa3851-9816-4dc9-acac-58e6be9b919c,267ebd23-564b-4f95-a62a-f0c69c642f72,Williams and Sons,U56979,30,available,2020-01-06,58517,6,10,6
b62f6c8c-cc95-49f4-a392-cb9b97293fe6,267ebd23-564b-4f95-a62a-f0c69c642f72,"Ramsey, Pace and Hogan",O59188,30,available,2022-05-16,55870,5,7,8
1b9bf807-eedd-4614-b9af-49a6890dcf36,267ebd23-564b-4f95-a62a-f0c69c642f72,"Hoffman, Graham and Steele",T77139,30,available,2022-12-25,85103,7,10,7
47a83284-1ad1-4c19-978f-239f62695239,267ebd23-564b-4f95-a62a-f0c69c642f72,"Manning, Li and Mitchell",L99790,30,available,2024-06-05,73190,8,7,9
bc6afe52-9ff5-44db-b3c9-fd61fb1a8e12,267ebd23-564b-4f95-a62a-f0c69c642f72,Barnes-Hoover,N47444,30,available,2024-03-19,48508,8,7,8
d9b611bf-e24f-46c0-8f39-b206d70e1740,267ebd23-564b-4f95-a62a-f0c69c642f72,Dixon Inc,U10652,30,available,2023-10-27,83074,6,8,9
b08ee0bb-82f4-4448-a134-af80393cd237,267ebd23-564b-4f95-a62a-f0c69c642f72,"Jackson, Padilla and Moore",Q59985,30,available,2021-01-31,36836,5,7,6
f4e54aee-4371-4173-b8e7-c2517dea6202,267ebd23-564b-4f95-a62a-f0c69c642f72,King-Hernandez,D35165,30,available,2022-06-15,92030,10,5,7
b9cd935d-4ae6-48cc-857e-e0ce55f4c9c5,267ebd23-564b-4f95-a62a-f0c69c642f72,Taylor and Sons,G30198,30,available,2021-01-14,96844,8,9,9
74863b42-4425-48b9-b815-bb1bfe864ad1,267ebd23-564b-4f95-a62a-f0c69c642f72,"Ramos, Newman and Snow",M81710,30,available,2021-10-31,10887,6,8,7
ce035012-f565-4cc8-83a1-030e7751fd95,267ebd23-564b-4f95-a62a-f0c69c642f72,Williams-Valentine,Z35178,30,available,2020-02-12,44774,9,10,6
7eecc6f3-43a5-4405-9139-ccc42a37bf23,267ebd23-564b-4f95-a62a-f0c69c642f72,"Quinn, Wilson and Gibbs",R04664,30,available,2023-11-07,38388,5,9,10
adcbc8fc-b26f-476d-b42f-ff40dbc67f18,267ebd23-564b-4f95-a62a-f0c69c642f72,Murphy Ltd,J31634,30,available,2023-12-25,46974,9,7,7
c41af42f-c804-47f8-9e76-198487e94a5d,267ebd23-564b-4f95-a62a-f0c69c642f72,Johnson-Osborne,H28648,30,available,2023-03-11,40898,10,7,9
4000b628-d49b-4cc1-9236-0d9516107537,267ebd23-564b-4f95-a62a-f0c69c642f72,Ford Group,O69315,30,available,2022-05-24,63976,8,10,8
f80fa0fd-d2a0-439f-9ccc-f6dc10f0f2bc,267ebd23-564b-4f95-a62a-f0c69c642f72,"Martinez, Parks and Lewis",K23832,30,available,2022-01-19,41696,8,10,9
0047daf2-d57c-4a88-a093-14fb937415e3,267ebd23-564b-4f95-a62a-f0c69c642f72,"Stephenson, Taylor and Hammond",N98261,30,available,2020-02-12,42774,6,9,5
99b99bbd-8661-4648-ac7d-d7555830e619,267ebd23-564b-4f95-a62a-f0c69c642f72,Hodges PLC,M19716,30,available,2020-06-29,36731,9,7,5
9705409c-4fdb-4e95-9498-3c5989e32fa1,267ebd23-564b-4f95-a62a-f0c69c642f72,Brandt-Wallace,C57258,30,available,2024-07-31,56752,10,5,5
cc9788c0-5f8e-487b-bf97-a943371fe897,267ebd23-564b-4f95-a62a-f0c69c642f72,Flores Ltd,W25087,30,available,2020-12-17,61279,5,5,10
533f84bb-810f-49a6-8bc1-896b25c13a2c,267ebd23-564b-4f95-a62a-f0c69c642f72,"Lee, Higgins and Jackson",Q77168,30,available,2022-01-18,49825,6,6,6
002f6f96-224d-44d3-a54a-04fb412dd5fa,267ebd23-564b-4f95-a62a-f0c69c642f72,Adkins-Sullivan,G84114,30,available,2022-11-12,77503,7,10,8
87ed5c73-8b65-49bc-8cfb-ffe802724fca,267ebd23-564b-4f95-a62a-f0c69c642f72,Patterson-Jones,V10928,30,available,2020-02-04,38600,5,5,7
fa2580c1-23f3-4376-a9a1-943cfbb21695,267ebd23-564b-4f95-a62a-f0c69c642f72,Pace-Hughes,Z86709,30,available,2022-07-12,30881,5,5,7
f84a6707-62b3-4fd0-9e1b-3e74a0a259ad,267ebd23-564b-4f95-a62a-f0c69c642f72,Gordon-Harris,V78566,30,available,2020-01-10,71657,8,6,10
be16c139-187a-4357-82fe-bd51a1133b56,267ebd23-564b-4f95-a62a-f0c69c642f72,Alexander Group,N14627,30,available,2024-05-23,44058,8,8,9
3ef24830-e3fb-48e7-9d22-dfcb90e0cf9b,267ebd23-564b-4f95-a62a-f0c69c642f72,"Moore, Miller and Gray",V33760,30,available,2021-12-15,68789,10,7,5
05261020-a1af-4735-a27d-c17f1489c72d,267ebd23-564b-4f95-a62a-f0c69c642f72,Nelson PLC,R88378,30,available,2020-10-02,25435,10,6,7
bfef799f-0090-4f4d-8a07-b0d1f96d5d6f,267ebd23-564b-4f95-a62a-f0c69c642f72,"Peters, Harvey and Garcia",K26907,30,available,2024-04-19,92629,5,5,6
70582f9a-21a2-4219-b929-da2e0eab9f01,267ebd23-564b-4f95-a62a-f0c69c642f72,"King, Rose and King",R04133,30,available,2023-12-25,77497,7,9,5
886117db-dccb-43bb-bda6-88a2d476d22b,267ebd23-564b-4f95-a62a-f0c69c642f72,Mitchell-Lopez,V38166,30,available,2021-05-04,80363,7,10,5
819676b5-e1a1-402b-8b06-12f12ebc310e,267ebd23-564b-4f95-a62a-f0c69c642f72,Brock-Cole,P65557,30,available,2024-02-05,28945,6,9,6
30dc6b29-0ae4-4b52-9d96-cbbaa55a6080,267ebd23-564b-4f95-a62a-f0c69c642f72,Henry-Ewing,V80421,30,available,2021-09-26,84290,5,10,8
33c70162-e89d-40e5-bcda-cfca606a414c,267ebd23-564b-4f95-a62a-f0c69c642f72,Holt-Johnson,A51222,30,available,2020-05-08,61489,7,6,7
62105bc4-a185-4c46-9173-8a0476937b72,267ebd23-564b-4f95-a62a-f0c69c642f72,Paul-Fisher,I10702,30,available,2024-03-22,43603,8,8,8
62ab7ef6-5889-4f07-a7b4-01ae521f2b3a,267ebd23-564b-4f95-a62a-f0c69c642f72,Parrish Inc,O45847,30,available,2021-10-23,86244,7,7,7
8ad26945-30b8-44b5-8d0b-67421af1acea,267ebd23-564b-4f95-a62a-f0c69c642f72,Price-Donovan,A44930,30,available,2022-02-18,89393,7,7,6
678ebe2b-6b1e-43f4-9ad9-5794a060921e,267ebd23-564b-4f95-a62a-f0c69c642f72,Garcia Ltd,Q06769,30,available,2022-06-10,81692,5,6,10
4857ee22-b429-414f-8f36-0913276cfa3b,267ebd23-564b-4f95-a62a-f0c69c642f72,Vargas Group,R77170,30,available,2023-03-05,28678,7,7,6
0a46ce4d-ff96-4f7e-9aa3-e52055c0669b,267ebd23-564b-4f95-a62a-f0c69c642f72,Mitchell-Gutierrez,Z54550,30,available,2022-11-06,11334,6,5,7
978a8c90-cd31-4238-9467-99f820c642ae,267ebd23-564b-4f95-a62a-f0c69c642f72,"Smith, Ponce and Kelley",K87266,30,available,2023-11-21,54100,6,5,5
a5c4850c-5016-4492-bbea-40002f64ee09,267ebd23-564b-4f95-a62a-f0c69c642f72,"Wilkins, Chambers and White",F45455,30,available,2021-06-09,24232,8,10,8
86b5485f-0269-4c20-8f66-b9a8afc5bada,267ebd23-564b-4f95-a62a-f0c69c642f72,"Nolan, Mendez and Waller",T43647,30,available,2021-11-25,66882,5,9,8
ccff53d8-21f2-4d27-b628-701d7957511d,267ebd23-564b-4f95-a62a-f0c69c642f72,Howell-Wheeler,E83111,30,available,2023-03-03,35522,9,7,9
4d447b17-a1c1-4203-a5a4-ff5a1b90c3dc,267ebd23-564b-4f95-a62a-f0c69c642f72,Murphy Inc,H29667,30,available,2021-06-21,73633,6,9,9
2c27aafc-ed7f-4640-b0c5-a10ca400aa46,267ebd23-564b-4f95-a62a-f0c69c642f72,"Clark, Henson and Nunez",M95072,30,available,2021-08-05,33170,10,8,10
5b9535e4-e05b-4877-a927-a8447f8c2a1b,267ebd23-564b-4f95-a62a-f0c69c642f72,"James, Singh and Smith",Z80225,30,available,2020-09-15,84338,7,8,9
f2f047d9-37e3-42b5-bf00-6a62fa227e51,267ebd23-564b-4f95-a62a-f0c69c642f72,"Jones, Freeman and Brown",S40492,30,available,2020-10-20,75260,7,5,6
982284ab-b417-416c-bf0b-f56641b91cfa,267ebd23-564b-4f95-a62a-f0c69c642f72,"Mendez, Leblanc and Williams",Q27429,30,available,2022-08-19,51157,9,10,7
cf232749-4155-477b-920e-b939fa28d218,267ebd23-564b-4f95-a62a-f0c69c642f72,Valdez PLC,N49931,30,available,2019-12-22,91190,8,8,7
cd3cc59e-ee3a-4b5c-9717-2c10368f03de,267ebd23-564b-4f95-a62a-f0c69c642f72,Oneill-Adams,C55000,30,available,2022-05-07,34105,10,6,7
f5e01d68-47bb-4d96-bfb6-971957fcbed3,267ebd23-564b-4f95-a62a-f0c69c642f72,Smith LLC,S36170,30,available,2021-10-02,23545,6,6,9
1013e7be-efb9-4434-91c5-97ae8af296c2,267ebd23-564b-4f95-a62a-f0c69c642f72,"Ponce, Anderson and Hall",C73074,30,available,2021-08-25,92935,6,10,6
b306a294-107d-4844-bf7c-0a0c19c75a51,267ebd23-564b-4f95-a62a-f0c69c642f72,Fuentes Ltd,L70154,30,available,2023-08-04,52653,6,6,8
cd349c40-138e-4786-a98c-1ca1da08a0f7,267ebd23-564b-4f95-a62a-f0c69c642f72,"Peterson, Jackson and Mcdonald",M08946,30,available,2023-01-23,39208,8,5,8
9cfe7b7d-2f07-4f94-bc16-b93bed73d7e7,267ebd23-564b-4f95-a62a-f0c69c642f72,Nguyen-Taylor,F52026,30,available,2024-03-30,66146,9,7,6
68a9b0dc-bac1-407b-9d27-042869709cfb,267ebd23-564b-4f95-a62a-f0c69c642f72,"Abbott, Mckenzie and Davila",C57866,30,available,2023-07-21,64584,9,7,5
196018e1-3175-4299-94f5-e8687a862059,267ebd23-564b-4f95-a62a-f0c69c642f72,Diaz-Wells,Q30917,30,available,2022-03-02,43987,5,7,9
df7de228-e07e-4506-9dc2-61f7702085d0,267ebd23-564b-4f95-a62a-f0c69c642f72,"Kane, Hall and Edwards",U08018,30,available,2024-09-12,41559,10,6,7
affd091b-0144-4bff-9b3c-ae1ec94639e6,267ebd23-564b-4f95-a62a-f0c69c642f72,Cruz Ltd,T12530,30,available,2021-01-14,33290,9,7,9
d2b5ff39-72c5-4de2-854e-2c535d9e7994,267ebd23-564b-4f95-a62a-f0c69c642f72,Bean Inc,J55152,30,available,2023-02-13,56367,5,9,9
abfeaf68-61b8-4cb0-b89f-79b1201a06b2,267ebd23-564b-4f95-a62a-f0c69c642f72,"Johnson, King and Cole",D39756,30,available,2020-05-30,52237,9,8,6
b1766374-0836-4d04-ad64-157059999cdb,267ebd23-564b-4f95-a62a-f0c69c642f72,Burgess Ltd,C88336,30,available,2021-03-30,34023,8,7,10
0a4e5727-33c7-4dc7-9888-dd1dc9e3bfa5,267ebd23-564b-4f95-a62a-f0c69c642f72,Maldonado Group,A85414,30,available,2021-12-09,86685,6,8,8
cd6d24ab-fe4e-4a8a-88b2-46bf4d4e2766,267ebd23-564b-4f95-a62a-f0c69c642f72,"Sanchez, Valentine and Alvarado",I81180,30,available,2020-07-22,66613,5,10,9
a5830567-09e9-45a2-882e-e998535212fe,267ebd23-564b-4f95-a62a-f0c69c642f72,"Williams, Castillo and Malone",H45333,30,available,2022-05-14,90346,5,8,10
ea72d80d-a549-4f39-bd7f-e608d9f50b18,267ebd23-564b-4f95-a62a-f0c69c642f72,Bernard Ltd,E89856,30,available,2024-08-20,64024,5,5,7
a5b29666-bce8-44a7-81cc-3b6cf59c3635,267ebd23-564b-4f95-a62a-f0c69c642f72,"Michael, Green and Johnson",P99872,30,available,2021-05-10,99522,9,5,8
