id,bus__trip_id,breaks_trip_id,status
9294,3099,1430,pending
9295,3099,1431,pending
9296,3100,1429,pending
9297,3100,1430,pending
9298,3100,1431,pending
9299,3101,1495,pending
9300,3101,1496,pending
9301,3101,1497,pending
9302,3102,1249,pending
9303,3102,1250,pending
9304,3102,1251,pending
9305,3103,1735,pending
9306,3103,1736,pending
9307,3103,1737,pending
9308,3104,1777,pending
9309,3104,1778,pending
9310,3104,1779,pending
9311,3105,1276,pending
9312,3105,1277,pending
9313,3105,1278,pending
9314,3106,1276,pending
9315,3106,1277,pending
9316,3106,1278,pending
9317,3107,1285,pending
9318,3107,1286,pending
9319,3107,1287,pending
9320,3108,1534,pending
9321,3108,1535,pending
9322,3108,1536,pending
9323,3109,1231,pending
9324,3109,1232,pending
9325,3109,1233,pending
9326,3110,1399,pending
9327,3110,1400,pending
9328,3110,1401,pending
9329,3111,1570,pending
9330,3111,1571,pending
9331,3111,1572,pending
9332,3112,1771,pending
9333,3112,1772,pending
9334,3112,1773,pending
9335,3113,1591,pending
9336,3113,1592,pending
9337,3113,1593,pending
9338,3114,1594,pending
9339,3114,1595,pending
9340,3114,1596,pending
9341,3115,1552,pending
9342,3115,1553,pending
9343,3115,1554,pending
9344,3116,1483,pending
9345,3116,1484,pending
9346,3116,1485,pending
9347,3117,1684,pending
9348,3117,1685,pending
9349,3117,1686,pending
9350,3118,1411,pending
9351,3118,1412,pending
9352,3118,1413,pending
9353,3119,1519,pending
9354,3119,1520,pending
9355,3119,1521,pending
9356,3120,1213,pending
9357,3120,1214,pending
9358,3120,1215,pending
9359,3121,1300,pending
9360,3121,1301,pending
9361,3121,1302,pending
9362,3122,1399,pending
9363,3122,1400,pending
9364,3122,1401,pending
9365,3123,1426,pending
9366,3123,1427,pending
9367,3123,1428,pending
9368,3124,1660,pending
9369,3124,1661,pending
9370,3124,1662,pending
9371,3125,1210,pending
9372,3125,1211,pending
9373,3125,1212,pending
9374,3126,1786,pending
9375,3126,1787,pending
9376,3126,1788,pending
9377,3127,1564,pending
9378,3127,1565,pending
9379,3127,1566,pending
9380,3128,1789,pending
9381,3128,1790,pending
9382,3128,1791,pending
9383,3129,1450,pending
9384,3129,1451,pending
9385,3129,1452,pending
9386,3130,1738,pending
9387,3130,1739,pending
9388,3130,1740,pending
9389,3131,1777,pending
9390,3131,1778,pending
9391,3131,1779,pending
9392,3132,1387,pending
9393,3132,1388,pending
9394,3132,1389,pending
9395,3133,1669,pending
9396,3133,1670,pending
9397,3133,1671,pending
9398,3134,1285,pending
9399,3134,1286,pending
9400,3134,1287,pending
9401,3135,1411,pending
9402,3135,1412,pending
9403,3135,1413,pending
9404,3136,1738,pending
9405,3136,1739,pending
9406,3136,1740,pending
9407,3137,1489,pending
9408,3137,1490,pending
9409,3137,1491,pending
9410,3138,1456,pending
9411,3138,1457,pending
9412,3138,1458,pending
9413,3139,1531,pending
9414,3139,1532,pending
9415,3139,1533,pending
9416,3140,1459,pending
9417,3140,1460,pending
9418,3140,1461,pending
9419,3141,1240,pending
9420,3141,1241,pending
9421,3141,1242,pending
9422,3142,1669,pending
9423,3142,1670,pending
9424,3142,1671,pending
9425,3143,1561,pending
9426,3143,1562,pending
9427,3143,1563,pending
9428,3144,1381,pending
9429,3144,1382,pending
9430,3144,1383,pending
9431,3145,1660,pending
9432,3145,1661,pending
9433,3145,1662,pending
9434,3146,1333,pending
9435,3146,1334,pending
9436,3146,1335,pending
9437,3147,1426,pending
9438,3147,1427,pending
9439,3147,1428,pending
9440,3148,1318,pending
9441,3148,1319,pending
9442,3148,1320,pending
9443,3149,1378,pending
9444,3149,1379,pending
9445,3149,1380,pending
9446,3150,1732,pending
9447,3150,1733,pending
9448,3150,1734,pending
9449,3151,1480,pending
9450,3151,1481,pending
9451,3151,1482,pending
9452,3152,1687,pending
9453,3152,1688,pending
9454,3152,1689,pending
9455,3153,1684,pending
9456,3153,1685,pending
9457,3153,1686,pending
9458,3154,1684,pending
9459,3154,1685,pending
9460,3154,1686,pending
9461,3155,1210,pending
9462,3155,1211,pending
9463,3155,1212,pending
9464,3156,1516,pending
9465,3156,1517,pending
9466,3156,1518,pending
9467,3157,1426,pending
9468,3157,1427,pending
9469,3157,1428,pending
9470,3158,1696,pending
9471,3158,1697,pending
9472,3158,1698,pending
9473,3159,1702,pending
9474,3159,1703,pending
9475,3159,1704,pending
9476,3160,1210,pending
9477,3160,1211,pending
9478,3160,1212,pending
9479,3161,1711,pending
9480,3161,1712,pending
9481,3161,1713,pending
9482,3162,1609,pending
9483,3162,1610,pending
9484,3162,1611,pending
9485,3163,1720,pending
9486,3163,1721,pending
9487,3163,1722,pending
9488,3164,1474,pending
9489,3164,1475,pending
9490,3164,1476,pending
9491,3165,1309,pending
9492,3165,1310,pending
9493,3165,1311,pending
9494,3166,1657,pending
9495,3166,1658,pending
9496,3166,1659,pending
9497,3167,1402,pending
9498,3167,1403,pending
9499,3167,1404,pending
9500,3168,1690,pending
9501,3168,1691,pending
9502,3168,1692,pending
9503,3169,1747,pending
9504,3169,1748,pending
9505,3169,1749,pending
9506,3170,1792,pending
9507,3170,1793,pending
9508,3170,1794,pending
9509,3171,1801,pending
9510,3171,1802,pending
9511,3171,1803,pending
9512,3172,1294,pending
9513,3172,1295,pending
9514,3172,1296,pending
9515,3173,1432,pending
9516,3173,1433,pending
9517,3173,1434,pending
9518,3174,1327,pending
9519,3174,1328,pending
9520,3174,1329,pending
9521,3175,1609,pending
9522,3175,1610,pending
9523,3175,1611,pending
9524,3176,1642,pending
9525,3176,1643,pending
9526,3176,1644,pending
9527,3177,1741,pending
9528,3177,1742,pending
9529,3177,1743,pending
9530,3178,1513,pending
9531,3178,1514,pending
9532,3178,1515,pending
9533,3179,1597,pending
9534,3179,1598,pending
9535,3179,1599,pending
9536,3180,1210,pending
9537,3180,1211,pending
9538,3180,1212,pending
9539,3181,1333,pending
9540,3181,1334,pending
9541,3181,1335,pending
9542,3182,1780,pending
9543,3182,1781,pending
9544,3182,1782,pending
9545,3183,1477,pending
9546,3183,1478,pending
9547,3183,1479,pending
9548,3184,1204,pending
9549,3184,1205,pending
9550,3184,1206,pending
9551,3185,1396,pending
9552,3185,1397,pending
9553,3185,1398,pending
9554,3186,1312,pending
9555,3186,1313,pending
9556,3186,1314,pending
9557,3187,1474,pending
9558,3187,1475,pending
9559,3187,1476,pending
9560,3188,1534,pending
9561,3188,1535,pending
9562,3188,1536,pending
9563,3189,1663,pending
9564,3189,1664,pending
9565,3189,1665,pending
9566,3190,1534,pending
9567,3190,1535,pending
9568,3190,1536,pending
9569,3191,1549,pending
9570,3191,1550,pending
9571,3191,1551,pending
9572,3192,1318,pending
9573,3192,1319,pending
9574,3192,1320,pending
9575,3193,1771,pending
9576,3193,1772,pending
9577,3193,1773,pending
9578,3194,1795,pending
9579,3194,1796,pending
9580,3194,1797,pending
9581,3195,1522,pending
9582,3195,1523,pending
9583,3195,1524,pending
9584,3196,1522,pending
9585,3196,1523,pending
9586,3196,1524,pending
9587,3197,1639,pending
9588,3197,1640,pending
9589,3197,1641,pending
9590,3198,1258,pending
9591,3198,1259,pending
9592,3198,1260,pending
9593,3199,1546,pending
9594,3199,1547,pending
9595,3199,1548,pending
9596,3200,1336,pending
9597,3200,1337,pending
9598,3200,1338,pending
9599,3201,1555,pending
9600,3201,1556,pending
9601,3201,1557,pending
9602,3202,1240,pending
9603,3202,1241,pending
9604,3202,1242,pending
9605,3203,1753,pending
9606,3203,1754,pending
9607,3203,1755,pending
9608,3204,1630,pending
9609,3204,1631,pending
9610,3204,1632,pending
9611,3205,1675,pending
9612,3205,1676,pending
9613,3205,1677,pending
9614,3206,1681,pending
9615,3206,1682,pending
9616,3206,1683,pending
9617,3207,1777,pending
9618,3207,1778,pending
9619,3207,1779,pending
9620,3208,1204,pending
9621,3208,1205,pending
9622,3208,1206,pending
9623,3209,1654,pending
9624,3209,1655,pending
9625,3209,1656,pending
9626,3210,1408,pending
9627,3210,1409,pending
9628,3210,1410,pending
9629,3211,1684,pending
9630,3211,1685,pending
9631,3211,1686,pending
9632,3212,1471,pending
9633,3212,1472,pending
9634,3212,1473,pending
9635,3213,1354,pending
9636,3213,1355,pending
9637,3213,1356,pending
9638,3214,1291,pending
9639,3214,1292,pending
9640,3214,1293,pending
9641,3215,1495,pending
9642,3215,1496,pending
9643,3215,1497,pending
9644,3216,1348,pending
9645,3216,1349,pending
9646,3216,1350,pending
9647,3217,1543,pending
9648,3217,1544,pending
9649,3217,1545,pending
9650,3218,1612,pending
9651,3218,1613,pending
9652,3218,1614,pending
9653,3219,1555,pending
9654,3219,1556,pending
9655,3219,1557,pending
9656,3220,1555,pending
9657,3220,1556,pending
9658,3220,1557,pending
9659,3221,1648,pending
9660,3221,1649,pending
9661,3221,1650,pending
9662,3222,1603,pending
9663,3222,1604,pending
9664,3222,1605,pending
9665,3223,1309,pending
9666,3223,1310,pending
9667,3223,1311,pending
9668,3224,1711,pending
9669,3224,1712,pending
9670,3224,1713,pending
9671,3225,1252,pending
9672,3225,1253,pending
9673,3225,1254,pending
9674,3226,1279,pending
9675,3226,1280,pending
9676,3226,1281,pending
9677,3227,1288,pending
9678,3227,1289,pending
9679,3227,1290,pending
9680,3228,1624,pending
9681,3228,1625,pending
9682,3228,1626,pending
9683,3229,1543,pending
9684,3229,1544,pending
9685,3229,1545,pending
9686,3230,1213,pending
9687,3230,1214,pending
9688,3230,1215,pending
9689,3231,1327,pending
9690,3231,1328,pending
9691,3231,1329,pending
9692,3232,1627,pending
9693,3232,1628,pending
9694,3232,1629,pending
9695,3233,1711,pending
9696,3233,1712,pending
9697,3233,1713,pending
9698,3234,1468,pending
9699,3234,1469,pending
9700,3234,1470,pending
9701,3235,1663,pending
9702,3235,1664,pending
9703,3235,1665,pending
9704,3236,1606,pending
9705,3236,1607,pending
9706,3236,1608,pending
9707,3237,1312,pending
9708,3237,1313,pending
9709,3237,1314,pending
9710,3238,1765,pending
9711,3238,1766,pending
9712,3238,1767,pending
9713,3239,1336,pending
9714,3239,1337,pending
9715,3239,1338,pending
9716,3240,1228,pending
9717,3240,1229,pending
9718,3240,1230,pending
9719,3241,1558,pending
9720,3241,1559,pending
9721,3241,1560,pending
9722,3242,1795,pending
9723,3242,1796,pending
9724,3242,1797,pending
9725,3243,1639,pending
9726,3243,1640,pending
9727,3243,1641,pending
9728,3244,1360,pending
9729,3244,1361,pending
9730,3244,1362,pending
9731,3245,1780,pending
9732,3245,1781,pending
9733,3245,1782,pending
9734,3246,1726,pending
9735,3246,1727,pending
9736,3246,1728,pending
9737,3247,1705,pending
9738,3247,1706,pending
9739,3247,1707,pending
9740,3248,1516,pending
9741,3248,1517,pending
9742,3248,1518,pending
9743,3249,1453,pending
9744,3249,1454,pending
9745,3249,1455,pending
9746,3250,1684,pending
9747,3250,1685,pending
9748,3250,1686,pending
9749,3251,1786,pending
9750,3251,1787,pending
9751,3251,1788,pending
9752,3252,1342,pending
9753,3252,1343,pending
9754,3252,1344,pending
9755,3253,1597,pending
9756,3253,1598,pending
9757,3253,1599,pending
9758,3254,1465,pending
9759,3254,1466,pending
9760,3254,1467,pending
9761,3255,1618,pending
9762,3255,1619,pending
9763,3255,1620,pending
9764,3256,1204,pending
9765,3256,1205,pending
9766,3256,1206,pending
9767,3257,1375,pending
9768,3257,1376,pending
9769,3257,1377,pending
9770,3258,1231,pending
9771,3258,1232,pending
9772,3258,1233,pending
9773,3259,1798,pending
9774,3259,1799,pending
9775,3259,1800,pending
9776,3260,1795,pending
9777,3260,1796,pending
9778,3260,1797,pending
9779,3261,1600,pending
9780,3261,1601,pending
9781,3261,1602,pending
9782,3262,1225,pending
9783,3262,1226,pending
9784,3262,1227,pending
9785,3263,1489,pending
9786,3263,1490,pending
9787,3263,1491,pending
9788,3264,1576,pending
9789,3264,1577,pending
9790,3264,1578,pending
9791,3265,1477,pending
9792,3265,1478,pending
9793,3265,1479,pending
9794,3266,1783,pending
9795,3266,1784,pending
9796,3266,1785,pending
9797,3267,1360,pending
9798,3267,1361,pending
9799,3267,1362,pending
9800,3268,1306,pending
9801,3268,1307,pending
9802,3268,1308,pending
9803,3269,1411,pending
9804,3269,1412,pending
9805,3269,1413,pending
9806,3270,1798,pending
9807,3270,1799,pending
9808,3270,1800,pending
9809,3271,1636,pending
9810,3271,1637,pending
9811,3271,1638,pending
9812,3272,1357,pending
9813,3272,1358,pending
9814,3272,1359,pending
9815,3273,1213,pending
9816,3273,1214,pending
9817,3273,1215,pending
9818,3274,1408,pending
9819,3274,1409,pending
9820,3274,1410,pending
9821,3275,1462,pending
9822,3275,1463,pending
9823,3275,1464,pending
9824,3276,1219,pending
9825,3276,1220,pending
9826,3276,1221,pending
9827,3277,1204,pending
9828,3277,1205,pending
9829,3277,1206,pending
9830,3278,1540,pending
9831,3278,1541,pending
9832,3278,1542,pending
9833,3279,1294,pending
9834,3279,1295,pending
9835,3279,1296,pending
9836,3280,1402,pending
9837,3280,1403,pending
9838,3280,1404,pending
9839,3281,1522,pending
9840,3281,1523,pending
9841,3281,1524,pending
9842,3282,1300,pending
9843,3282,1301,pending
9844,3282,1302,pending
9845,3283,1786,pending
9846,3283,1787,pending
9847,3283,1788,pending
9848,3284,1552,pending
9849,3284,1553,pending
9850,3284,1554,pending
9851,3285,1480,pending
9852,3285,1481,pending
9853,3285,1482,pending
9854,3286,1648,pending
9855,3286,1649,pending
9856,3286,1650,pending
9857,3287,1486,pending
9858,3287,1487,pending
9859,3287,1488,pending
9860,3288,1789,pending
9861,3288,1790,pending
9862,3288,1791,pending
9863,3289,1768,pending
9864,3289,1769,pending
9865,3289,1770,pending
9866,3290,1273,pending
9867,3290,1274,pending
9868,3290,1275,pending
9869,3291,1219,pending
9870,3291,1220,pending
9871,3291,1221,pending
9872,3292,1726,pending
9873,3292,1727,pending
9874,3292,1728,pending
9875,3293,1747,pending
9876,3293,1748,pending
9877,3293,1749,pending
9878,3294,1759,pending
9879,3294,1760,pending
9880,3294,1761,pending
9881,3295,1744,pending
9882,3295,1745,pending
9883,3295,1746,pending
9884,3296,1273,pending
9885,3296,1274,pending
9886,3296,1275,pending
9887,3297,1519,pending
9888,3297,1520,pending
9889,3297,1521,pending
9890,3298,1702,pending
9891,3298,1703,pending
9892,3298,1704,pending
9893,3299,1660,pending
9894,3299,1661,pending
9895,3299,1662,pending
9896,3300,1705,pending
9897,3300,1706,pending
9898,3300,1707,pending
9899,3301,1684,pending
9900,3301,1685,pending
9901,3301,1686,pending
9902,3302,1417,pending
9903,3302,1418,pending
9904,3302,1419,pending
9905,3303,1624,pending
9906,3303,1625,pending
9907,3303,1626,pending
9908,3304,1693,pending
9909,3304,1694,pending
9910,3304,1695,pending
9911,3305,1426,pending
9912,3305,1427,pending
9913,3305,1428,pending
9914,3306,1750,pending
9915,3306,1751,pending
9916,3306,1752,pending
9917,3307,1735,pending
9918,3307,1736,pending
9919,3307,1737,pending
9920,3308,1585,pending
9921,3308,1586,pending
9922,3308,1587,pending
9923,3309,1216,pending
9924,3309,1217,pending
9925,3309,1218,pending
9926,3310,1228,pending
9927,3310,1229,pending
9928,3310,1230,pending
9929,3311,1714,pending
9930,3311,1715,pending
9931,3311,1716,pending
9932,3312,1393,pending
9933,3312,1394,pending
9934,3312,1395,pending
9935,3313,1774,pending
9936,3313,1775,pending
9937,3313,1776,pending
9938,3314,1234,pending
9939,3314,1235,pending
9940,3314,1236,pending
9941,3315,1594,pending
9942,3315,1595,pending
9943,3315,1596,pending
9944,3316,1477,pending
9945,3316,1478,pending
9946,3316,1479,pending
9947,3317,1465,pending
9948,3317,1466,pending
9949,3317,1467,pending
9950,3318,1501,pending
9951,3318,1502,pending
9952,3318,1503,pending
9953,3319,1288,pending
9954,3319,1289,pending
9955,3319,1290,pending
9956,3320,1795,pending
9957,3320,1796,pending
9958,3320,1797,pending
9959,3321,1726,pending
9960,3321,1727,pending
9961,3321,1728,pending
9962,3322,1582,pending
9963,3322,1583,pending
9964,3322,1584,pending
9965,3323,1759,pending
9966,3323,1760,pending
9967,3323,1761,pending
9968,3324,1267,pending
9969,3324,1268,pending
9970,3324,1269,pending
9971,3325,1768,pending
9972,3325,1769,pending
9973,3325,1770,pending
9974,3326,1723,pending
9975,3326,1724,pending
9976,3326,1725,pending
9977,3327,1429,pending
9978,3327,1430,pending
9979,3327,1431,pending
9980,3328,1270,pending
9981,3328,1271,pending
9982,3328,1272,pending
9983,3329,1501,pending
9984,3329,1502,pending
9985,3329,1503,pending
9986,3330,1432,pending
9987,3330,1433,pending
9988,3330,1434,pending
9989,3331,1453,pending
9990,3331,1454,pending
9991,3331,1455,pending
9992,3332,1795,pending
9993,3332,1796,pending
9994,3332,1797,pending
9995,3333,1303,pending
9996,3333,1304,pending
9997,3333,1305,pending
9998,3334,1210,pending
9999,3334,1211,pending
10000,3334,1212,pending
10001,3335,1210,pending
10002,3335,1211,pending
10003,3335,1212,pending
10004,3336,1228,pending
10005,3336,1229,pending
10006,3336,1230,pending
10007,3337,1462,pending
10008,3337,1463,pending
10009,3337,1464,pending
10010,3338,1429,pending
10011,3338,1430,pending
10012,3338,1431,pending
10013,3339,1249,pending
10014,3339,1250,pending
10015,3339,1251,pending
10016,3340,1606,pending
10017,3340,1607,pending
10018,3340,1608,pending
10019,3341,1585,pending
10020,3341,1586,pending
10021,3341,1587,pending
10022,3342,1333,pending
10023,3342,1334,pending
10024,3342,1335,pending
10025,3343,1456,pending
10026,3343,1457,pending
10027,3343,1458,pending
10028,3344,1363,pending
10029,3344,1364,pending
10030,3344,1365,pending
10031,3345,1564,pending
10032,3345,1565,pending
10033,3345,1566,pending
10034,3346,1792,pending
10035,3346,1793,pending
10036,3346,1794,pending
10037,3347,1624,pending
10038,3347,1625,pending
10039,3347,1626,pending
10040,3348,1588,pending
10041,3348,1589,pending
10042,3348,1590,pending
10043,3349,1570,pending
10044,3349,1571,pending
10045,3349,1572,pending
10046,3350,1723,pending
10047,3350,1724,pending
10048,3350,1725,pending
10049,3351,1411,pending
10050,3351,1412,pending
10051,3351,1413,pending
10052,3352,1468,pending
10053,3352,1469,pending
10054,3352,1470,pending
10055,3353,1633,pending
10056,3353,1634,pending
10057,3353,1635,pending
10058,3354,1507,pending
10059,3354,1508,pending
10060,3354,1509,pending
10061,3355,1411,pending
10062,3355,1412,pending
10063,3355,1413,pending
10064,3356,1600,pending
10065,3356,1601,pending
10066,3356,1602,pending
10067,3357,1564,pending
10068,3357,1565,pending
10069,3357,1566,pending
10070,3358,1651,pending
10071,3358,1652,pending
10072,3358,1653,pending
10073,3359,1606,pending
10074,3359,1607,pending
10075,3359,1608,pending
10076,3360,1687,pending
10077,3360,1688,pending
10078,3360,1689,pending
10079,3361,1396,pending
10080,3361,1397,pending
10081,3361,1398,pending
10082,3362,1375,pending
10083,3362,1376,pending
10084,3362,1377,pending
10085,3363,1504,pending
10086,3363,1505,pending
10087,3363,1506,pending
10088,3364,1480,pending
10089,3364,1481,pending
10090,3364,1482,pending
10091,3365,1795,pending
10092,3365,1796,pending
10093,3365,1797,pending
10094,3366,1765,pending
10095,3366,1766,pending
10096,3366,1767,pending
10097,3367,1495,pending
10098,3367,1496,pending
10099,3367,1497,pending
10100,3368,1486,pending
10101,3368,1487,pending
10102,3368,1488,pending
10103,3369,1636,pending
10104,3369,1637,pending
10105,3369,1638,pending
10106,3370,1555,pending
10107,3370,1556,pending
10108,3370,1557,pending
10109,3371,1336,pending
10110,3371,1337,pending
10111,3371,1338,pending
10112,3372,1786,pending
10113,3372,1787,pending
10114,3372,1788,pending
10115,3373,1228,pending
10116,3373,1229,pending
10117,3373,1230,pending
10118,3374,1654,pending
10119,3374,1655,pending
10120,3374,1656,pending
10121,3375,1375,pending
10122,3375,1376,pending
10123,3375,1377,pending
10124,3376,1330,pending
10125,3376,1331,pending
10126,3376,1332,pending
10127,3377,1327,pending
10128,3377,1328,pending
10129,3377,1329,pending
10130,3378,1219,pending
10131,3378,1220,pending
10132,3378,1221,pending
10133,3379,1477,pending
10134,3379,1478,pending
10135,3379,1479,pending
10136,3380,1528,pending
10137,3380,1529,pending
10138,3380,1530,pending
10139,3381,1528,pending
10140,3381,1529,pending
10141,3381,1530,pending
10142,3382,1690,pending
10143,3382,1691,pending
10144,3382,1692,pending
10145,3383,1384,pending
10146,3383,1385,pending
10147,3383,1386,pending
10148,3384,1252,pending
10149,3384,1253,pending
10150,3384,1254,pending
10151,3385,1687,pending
10152,3385,1688,pending
10153,3385,1689,pending
10154,3386,1285,pending
10155,3386,1286,pending
10156,3386,1287,pending
10157,3387,1249,pending
10158,3387,1250,pending
10159,3387,1251,pending
10160,3388,1759,pending
10161,3388,1760,pending
10162,3388,1761,pending
10163,3389,1780,pending
10164,3389,1781,pending
10165,3389,1782,pending
10166,3390,1696,pending
10167,3390,1697,pending
10168,3390,1698,pending
10169,3391,1315,pending
10170,3391,1316,pending
10171,3391,1317,pending
10172,3392,1345,pending
10173,3392,1346,pending
10174,3392,1347,pending
10175,3393,1327,pending
10176,3393,1328,pending
10177,3393,1329,pending
10178,3394,1204,pending
10179,3394,1205,pending
10180,3394,1206,pending
10181,3395,1705,pending
10182,3395,1706,pending
10183,3395,1707,pending
10184,3396,1507,pending
10185,3396,1508,pending
10186,3396,1509,pending
10187,3397,1597,pending
10188,3397,1598,pending
10189,3397,1599,pending
10190,3398,1558,pending
10191,3398,1559,pending
10192,3398,1560,pending
10193,3399,1534,pending
10194,3399,1535,pending
10195,3399,1536,pending
10196,3400,1792,pending
10197,3400,1793,pending
10198,3400,1794,pending
10199,3401,1276,pending
10200,3401,1277,pending
10201,3401,1278,pending
10202,3402,1474,pending
10203,3402,1475,pending
10204,3402,1476,pending
10205,3403,1495,pending
10206,3403,1496,pending
10207,3403,1497,pending
10208,3404,1459,pending
10209,3404,1460,pending
10210,3404,1461,pending
10211,3405,1246,pending
10212,3405,1247,pending
10213,3405,1248,pending
10214,3406,1462,pending
10215,3406,1463,pending
10216,3406,1464,pending
10217,3407,1630,pending
10218,3407,1631,pending
10219,3407,1632,pending
10220,3408,1456,pending
10221,3408,1457,pending
10222,3408,1458,pending
10223,3409,1489,pending
10224,3409,1490,pending
10225,3409,1491,pending
10226,3410,1489,pending
10227,3410,1490,pending
10228,3410,1491,pending
10229,3411,1252,pending
10230,3411,1253,pending
10231,3411,1254,pending
10232,3412,1288,pending
10233,3412,1289,pending
10234,3412,1290,pending
10235,3413,1510,pending
10236,3413,1511,pending
10237,3413,1512,pending
10238,3414,1525,pending
10239,3414,1526,pending
10240,3414,1527,pending
10241,3415,1768,pending
10242,3415,1769,pending
10243,3415,1770,pending
10244,3416,1591,pending
10245,3416,1592,pending
10246,3416,1593,pending
10247,3417,1474,pending
10248,3417,1475,pending
10249,3417,1476,pending
10250,3418,1234,pending
10251,3418,1235,pending
10252,3418,1236,pending
10253,3419,1459,pending
10254,3419,1460,pending
10255,3419,1461,pending
10256,3420,1312,pending
10257,3420,1313,pending
10258,3420,1314,pending
10259,3421,1264,pending
10260,3421,1265,pending
10261,3421,1266,pending
10262,3422,1627,pending
10263,3422,1628,pending
10264,3422,1629,pending
10265,3423,1741,pending
10266,3423,1742,pending
10267,3423,1743,pending
10268,3424,1297,pending
10269,3424,1298,pending
10270,3424,1299,pending
10271,3425,1279,pending
10272,3425,1280,pending
10273,3425,1281,pending
10274,3426,1588,pending
10275,3426,1589,pending
10276,3426,1590,pending
10277,3427,1570,pending
10278,3427,1571,pending
10279,3427,1572,pending
10280,3428,1525,pending
10281,3428,1526,pending
10282,3428,1527,pending
10283,3429,1555,pending
10284,3429,1556,pending
10285,3429,1557,pending
10286,3430,1726,pending
10287,3430,1727,pending
10288,3430,1728,pending
10289,3431,1309,pending
10290,3431,1310,pending
10291,3431,1311,pending
10292,3432,1645,pending
10293,3432,1646,pending
10294,3432,1647,pending
10295,3433,1348,pending
10296,3433,1349,pending
10297,3433,1350,pending
10298,3434,1489,pending
10299,3434,1490,pending
10300,3434,1491,pending
10301,3435,1321,pending
10302,3435,1322,pending
10303,3435,1323,pending
10304,3436,1504,pending
10305,3436,1505,pending
10306,3436,1506,pending
10307,3437,1540,pending
10308,3437,1541,pending
10309,3437,1542,pending
10310,3438,1438,pending
10311,3438,1439,pending
10312,3438,1440,pending
10313,3439,1309,pending
10314,3439,1310,pending
10315,3439,1311,pending
10316,3440,1693,pending
10317,3440,1694,pending
10318,3440,1695,pending
10319,3441,1606,pending
10320,3441,1607,pending
10321,3441,1608,pending
10322,3442,1663,pending
10323,3442,1664,pending
10324,3442,1665,pending
10325,3443,1798,pending
10326,3443,1799,pending
10327,3443,1800,pending
10328,3444,1579,pending
10329,3444,1580,pending
10330,3444,1581,pending
10331,3445,1702,pending
10332,3445,1703,pending
10333,3445,1704,pending
10334,3446,1801,pending
10335,3446,1802,pending
10336,3446,1803,pending
10337,3447,1588,pending
10338,3447,1589,pending
10339,3447,1590,pending
10340,3448,1591,pending
10341,3448,1592,pending
10342,3448,1593,pending
10343,3449,1306,pending
10344,3449,1307,pending
10345,3449,1308,pending
10346,3450,1741,pending
10347,3450,1742,pending
10348,3450,1743,pending
10349,3451,1612,pending
10350,3451,1613,pending
10351,3451,1614,pending
10352,3452,1240,pending
10353,3452,1241,pending
10354,3452,1242,pending
10355,3453,1504,pending
10356,3453,1505,pending
10357,3453,1506,pending
10358,3454,1630,pending
10359,3454,1631,pending
10360,3454,1632,pending
10361,3455,1522,pending
10362,3455,1523,pending
10363,3455,1524,pending
10364,3456,1468,pending
10365,3456,1469,pending
10366,3456,1470,pending
10367,3457,1732,pending
10368,3457,1733,pending
10369,3457,1734,pending
10370,3458,1213,pending
10371,3458,1214,pending
10372,3458,1215,pending
10373,3459,1699,pending
10374,3459,1700,pending
10375,3459,1701,pending
10376,3460,1288,pending
10377,3460,1289,pending
10378,3460,1290,pending
10379,3461,1657,pending
10380,3461,1658,pending
10381,3461,1659,pending
10382,3462,1465,pending
10383,3462,1466,pending
10384,3462,1467,pending
10385,3463,1366,pending
10386,3463,1367,pending
10387,3463,1368,pending
10388,3464,1669,pending
10389,3464,1670,pending
10390,3464,1671,pending
10391,3465,1726,pending
10392,3465,1727,pending
10393,3465,1728,pending
10394,3466,1411,pending
10395,3466,1412,pending
10396,3466,1413,pending
10397,3467,1321,pending
10398,3467,1322,pending
10399,3467,1323,pending
10400,3468,1477,pending
10401,3468,1478,pending
10402,3468,1479,pending
10403,3469,1507,pending
10404,3469,1508,pending
10405,3469,1509,pending
10406,3470,1678,pending
10407,3470,1679,pending
10408,3470,1680,pending
10409,3471,1600,pending
10410,3471,1601,pending
10411,3471,1602,pending
10412,3472,1381,pending
10413,3472,1382,pending
10414,3472,1383,pending
10415,3473,1372,pending
10416,3473,1373,pending
10417,3473,1374,pending
10418,3474,1465,pending
10419,3474,1466,pending
10420,3474,1467,pending
10421,3475,1507,pending
10422,3475,1508,pending
10423,3475,1509,pending
10424,3476,1462,pending
10425,3476,1463,pending
10426,3476,1464,pending
10427,3477,1762,pending
10428,3477,1763,pending
10429,3477,1764,pending
10430,3478,1387,pending
10431,3478,1388,pending
10432,3478,1389,pending
10433,3479,1279,pending
10434,3479,1280,pending
10435,3479,1281,pending
10436,3480,1309,pending
10437,3480,1310,pending
10438,3480,1311,pending
10439,3481,1630,pending
10440,3481,1631,pending
10441,3481,1632,pending
10442,3482,1267,pending
10443,3482,1268,pending
10444,3482,1269,pending
10445,3483,1621,pending
10446,3483,1622,pending
10447,3483,1623,pending
10448,3484,1762,pending
10449,3484,1763,pending
10450,3484,1764,pending
10451,3485,1462,pending
10452,3485,1463,pending
10453,3485,1464,pending
10454,3486,1423,pending
10455,3486,1424,pending
10456,3486,1425,pending
10457,3487,1474,pending
